NAME,STATE_UT,Coal_OpenCast,Coal_BelowGround,TOT_AREA,TOT_POP,M_POP,F_POP,TOT_LIT,M_LIT,F_LIT,TOT_W,M_W,F_W,TOT_CULT,TOT_AGLB,TOT_NNW,R_TOT_POP,R_TOT_LIT,U_TOT_POP,U_TOT_LIT,ID
Bhavnagar,Gujarat,0,0,9981,2469630,0.516239275,0.483760725,0.554301657,0.649515264,0.452695633,0.382469844,0.534248423,0.220501209,0.070932893,0.049674243,0.617530156,0.62138539,0.484298758,0.37861461,0.669190985,706
South  Twenty Four Parganas,West Bengal,0,0,9960,6906689,0.516165271,0.483834729,0.588899109,0.673132598,0.499037016,0.324722888,0.518231032,0.118284248,0.03908414,0.047594296,0.675277112,0.842729273,0.566176368,0.157270727,0.710658062,2817
South  Twenty Four Parganas,West Bengal,0,0,9960,6906689,0.516165271,0.483834729,0.588899109,0.673132598,0.499037016,0.324722888,0.518231032,0.118284248,0.03908414,0.047594296,0.675277112,0.842729273,0.566176368,0.157270727,0.710658062,2817
Gondiya,Maharashtra,0,0,5425,1200707,0.498734496,0.501265504,0.673281658,0.765263829,0.581763927,0.482712269,0.532736952,0.432940172,0.113394025,0.087221112,0.517287731,0.880544546,0.658336139,0.119455454,0.783449882,1510
Dhule,Maharashtra,0,0,8063,1707947,0.514285279,0.485714721,0.609408254,0.689953687,0.524125004,0.432063173,0.517137386,0.341984751,0.105105135,0.117126585,0.567936827,0.738935107,0.568067971,0.261064893,0.72642049,1508
Bhandara,Maharashtra,0,0,3895,1136146,0.504728266,0.495271734,0.67831247,0.767505166,0.587416763,0.472549303,0.528448238,0.415583054,0.093267063,0.110151336,0.527450697,0.845329738,0.658732968,0.154670262,0.785321633,1505
South  Twenty Four Parganas,West Bengal,0,0,9960,6906689,0.516165271,0.483834729,0.588899109,0.673132598,0.499037016,0.324722888,0.518231032,0.118284248,0.03908414,0.047594296,0.675277112,0.842729273,0.566176368,0.157270727,0.710658062,2817
South  Twenty Four Parganas,West Bengal,0,0,9960,6906689,0.516165271,0.483834729,0.588899109,0.673132598,0.499037016,0.324722888,0.518231032,0.118284248,0.03908414,0.047594296,0.675277112,0.842729273,0.566176368,0.157270727,0.710658062,2817
Mahasamund,Chhattisgarh,0,0,4789,860257,0.495434504,0.504565496,0.563594368,0.679362554,0.449921208,0.478632548,0.552462336,0.406138839,0.16339187,0.117462572,0.521367452,0.886452537,0.550912236,0.113547463,0.662602375,512
Surat,Gujarat,1091545,0,7657,4995174,0.545033867,0.454966133,0.641900362,0.703175602,0.568494721,0.436923519,0.606829875,0.233381515,0.045515532,0.07238947,0.563076481,0.400257729,0.538231041,0.599742271,0.711087493,721
Mahasamund,Chhattisgarh,0,0,4789,860257,0.495434504,0.504565496,0.563594368,0.679362554,0.449921208,0.478632548,0.552462336,0.406138839,0.16339187,0.117462572,0.521367452,0.886452537,0.550912236,0.113547463,0.662602375,512
Mahasamund,Chhattisgarh,0,0,4789,860257,0.495434504,0.504565496,0.563594368,0.679362554,0.449921208,0.478632548,0.552462336,0.406138839,0.16339187,0.117462572,0.521367452,0.886452537,0.550912236,0.113547463,0.662602375,512
Jalgaon,Maharashtra,0,0,11765,3682690,0.517418789,0.482581211,0.646640363,0.733070129,0.553971225,0.424684945,0.512704586,0.330311159,0.092324361,0.148468103,0.575315055,0.714123643,0.615142956,0.285876357,0.725321383,1513
Amreli,Gujarat,0,0,7397,1393918,0.503324442,0.496675558,0.566732046,0.649985105,0.482364496,0.431028941,0.550244943,0.310217022,0.124927004,0.06905069,0.568971059,0.775483206,0.537070752,0.224516794,0.669182446,702
Wardha,Maharashtra,0,0,6309,1236736,0.516674537,0.483325463,0.699871274,0.761727101,0.633747445,0.445002814,0.545565658,0.337501213,0.099702766,0.127132225,0.554997186,0.737178347,0.669514476,0.262821653,0.78501789,1533
Buldana,Maharashtra,0,0,9661,2232480,0.513958916,0.486041084,0.642285261,0.734188424,0.545103251,0.455105981,0.519962908,0.386523721,0.145978911,0.179412582,0.544894019,0.787956443,0.622701875,0.212043557,0.715057364,1528
Akola,Maharashtra,0,0,5429,1630239,0.516030472,0.483969528,0.69636722,0.760155387,0.628353355,0.397636788,0.518026087,0.269272205,0.069963975,0.166657772,0.602363212,0.615088953,0.670249177,0.384911047,0.738103927,1502
Bhadrak,Orissa,0,0,2505,1333749,0.506573576,0.493426424,0.631944241,0.722265638,0.539216267,0.288749232,0.491439253,0.080658616,0.097066989,0.05116255,0.711250768,0.894229724,0.63531062,0.105770276,0.603483352,2005
Dhenkanal,Orissa,0,0,4452,1066878,0.509899914,0.490100086,0.599284079,0.693449093,0.501314841,0.334164731,0.510146121,0.151073771,0.072594992,0.062808494,0.665835269,0.91291038,0.585144831,0.08708962,0.747497686,2009
Anugul,Orissa,31395027,505012,6375,1140003,0.515116188,0.484883812,0.588974766,0.696928311,0.474290346,0.397867374,0.5214429,0.266586947,0.088162926,0.040545507,0.602132626,0.861038962,0.563379507,0.138961038,0.74756969,2001
Sonapur,Orissa,0,0,2337,541835,0.508643775,0.491356225,0.538782102,0.676880708,0.395824726,0.437365619,0.54345231,0.327546444,0.118644975,0.077573431,0.562634381,0.926051289,0.52756359,0.073948711,0.679270241,2029
Jajapur,Orissa,0,0,2899,1624341,0.50712689,0.49287311,0.61838247,0.706797111,0.527410897,0.274896096,0.475613265,0.068374232,0.062877191,0.050424757,0.725103904,0.95507101,0.61361411,0.04492899,0.719745136,2012
Amreli,Gujarat,0,0,7397,1393918,0.503324442,0.496675558,0.566732046,0.649985105,0.482364496,0.431028941,0.550244943,0.310217022,0.124927004,0.06905069,0.568971059,0.775483206,0.537070752,0.224516794,0.669182446,702
Nuapada,Orissa,0,0,3852,530690,0.498211762,0.501788238,0.353147789,0.489648104,0.217620374,0.460457141,0.553631674,0.367946706,0.122734553,0.055329854,0.539542859,0.943398217,0.337993257,0.056601783,0.605732739,2023
The Dangs,Gujarat,0,0,1764,186729,0.503264089,0.496735911,0.479764793,0.567593164,0.390782168,0.498010486,0.523612914,0.472071586,0.244150614,0.063043234,0.501989514,1,0.479764793,0,0,723
Navsari,Gujarat,0,0,2209,1229463,0.511595713,0.488404287,0.666263239,0.72514579,0.604584704,0.443457835,0.565282645,0.315848287,0.081585212,0.110200958,0.556542165,0.726422837,0.633607282,0.273577163,0.75297381,715
Balangir,Orissa,0,0,6575,1337194,0.504029333,0.495970667,0.477154399,0.613105633,0.338994193,0.418600442,0.551087932,0.28396026,0.106738439,0.05866688,0.581399558,0.884591914,0.449748113,0.115408086,0.687220959,2002
Dhamtari,Chhattisgarh,0,0,3385,706591,0.498908138,0.501091862,0.625426874,0.720413362,0.53085433,0.501322547,0.5405249,0.462291035,0.16470207,0.123374059,0.498677453,0.86755563,0.61735021,0.13244437,0.678331766,504
The Dangs,Gujarat,0,0,1764,186729,0.503264089,0.496735911,0.479764793,0.567593164,0.390782168,0.498010486,0.523612914,0.472071586,0.244150614,0.063043234,0.501989514,1,0.479764793,0,0,723
Amreli,Gujarat,0,0,7397,1393918,0.503324442,0.496675558,0.566732046,0.649985105,0.482364496,0.431028941,0.550244943,0.310217022,0.124927004,0.06905069,0.568971059,0.775483206,0.537070752,0.224516794,0.669182446,702
Baudh,Orissa,0,0,3098,373372,0.503934414,0.496065586,0.482952658,0.636480561,0.326989423,0.457348168,0.557694454,0.355410141,0.1404792,0.064407615,0.542651832,0.95172375,0.471178876,0.04827625,0.715062413,2004
Nashik,Maharashtra,0,0,15530,4993796,0.518826159,0.481173841,0.626014359,0.703754508,0.542190967,0.437657646,0.527944214,0.340306066,0.149634266,0.081438449,0.562342354,0.612007379,0.565336165,0.387992621,0.721726237,1521
Gadchiroli,Maharashtra,0,0,14412,970294,0.506136284,0.493863716,0.505126281,0.603366721,0.404444556,0.512323069,0.554651691,0.468942576,0.183249613,0.088914288,0.487676931,0.930679773,0.489377465,0.069320227,0.716566807,1509
Kendrapara,Orissa,0,0,2644,1302005,0.496494253,0.503505747,0.664853822,0.749615586,0.581272395,0.298229269,0.499354927,0.099904358,0.099125579,0.0467479,0.701770731,0.943059358,0.661339818,0.056940642,0.723053266,2016
Mahasamund,Chhattisgarh,0,0,4789,860257,0.495434504,0.504565496,0.563594368,0.679362554,0.449921208,0.478632548,0.552462336,0.406138839,0.16339187,0.117462572,0.521367452,0.886452537,0.550912236,0.113547463,0.662602375,512
Washim,Maharashtra,0,0,5153,1020216,0.515669231,0.484330769,0.618264172,0.718460959,0.511584184,0.446309409,0.508924261,0.379643084,0.129230477,0.191102668,0.553690591,0.825090961,0.600851063,0.174909039,0.700406288,1534
Valsad,Gujarat,0,0,3035,1410553,0.520929735,0.479070265,0.590730728,0.666274723,0.508585965,0.460994376,0.573902523,0.338220713,0.101526139,0.053530778,0.539005624,0.72977903,0.529981776,0.27022097,0.754793906,725
Washim,Maharashtra,0,0,5153,1020216,0.515669231,0.484330769,0.618264172,0.718460959,0.511584184,0.446309409,0.508924261,0.379643084,0.129230477,0.191102668,0.553690591,0.825090961,0.600851063,0.174909039,0.700406288,1534
Chandrapur,Maharashtra,14111769,2038023,11443,2071101,0.513250199,0.486749801,0.633000515,0.716972736,0.544456546,0.449418449,0.533955539,0.360278859,0.100225436,0.091821693,0.550581551,0.678882392,0.582515786,0.321117608,0.739731486,1507
Cuttack,Orissa,0,0,3932,2341094,0.51590453,0.48409547,0.672652187,0.753056225,0.586964943,0.339172199,0.528314322,0.137601881,0.056373644,0.0445279,0.660827801,0.726140856,0.641814768,0.273859144,0.754417981,2007
Diu,Daman & Diu,0,0,40,44215,0.472192695,0.527807305,0.591812733,0.688092729,0.505677679,0.313513514,0.449037264,0.192269786,0.021259753,0.001198688,0.686486486,0.511975574,0.481291691,0.488024426,0.707757902,3201
Aurangabad,Maharashtra,0,0,10107,2897013,0.519625904,0.480374096,0.61154679,0.709331238,0.505772285,0.406231177,0.494094116,0.311188877,0.13810121,0.074827417,0.593768823,0.624734166,0.559496492,0.375265834,0.698198961,1504
Kandhamal,Orissa,0,0,8021,648201,0.497992135,0.502007865,0.431509671,0.569187017,0.294933651,0.472398222,0.52322343,0.421979582,0.116763165,0.060820641,0.527601778,0.931974804,0.408305151,0.068025196,0.74942169,2015
Yavatmal,Maharashtra,6145970,495214,13582,2458271,0.514866343,0.485133657,0.625552268,0.71395478,0.531731777,0.455172355,0.533248899,0.372310685,0.115889583,0.175421668,0.544827645,0.814011148,0.597034572,0.185988852,0.750364711,1535
Aurangabad,Maharashtra,0,0,10107,2897013,0.519625904,0.480374096,0.61154679,0.709331238,0.505772285,0.406231177,0.494094116,0.311188877,0.13810121,0.074827417,0.593768823,0.624734166,0.559496492,0.375265834,0.698198961,1504
Dhamtari,Chhattisgarh,0,0,3385,706591,0.498908138,0.501091862,0.625426874,0.720413362,0.53085433,0.501322547,0.5405249,0.462291035,0.16470207,0.123374059,0.498677453,0.86755563,0.61735021,0.13244437,0.678331766,504
Jalna,Maharashtra,0,0,7718,1612980,0.512655458,0.487344542,0.539621694,0.659968582,0.413024424,0.444456844,0.502038329,0.383884785,0.181042542,0.111183028,0.555543156,0.809132785,0.513144819,0.190867215,0.651863642,1514
Nayagarh,Orissa,0,0,3890,864516,0.516100338,0.483899662,0.612874718,0.716446612,0.502410724,0.333195684,0.542329614,0.110145122,0.083963744,0.057216986,0.666804316,0.957125143,0.606262614,0.042874857,0.760481304,2024
Kanker,Chhattisgarh,0,0,6506,650934,0.498723373,0.501276627,0.609581002,0.689322811,0.530245359,0.540544817,0.569557905,0.511679508,0.260313642,0.062318146,0.459455183,0.951784666,0.602648055,0.048215334,0.746439382,508
Daman,Daman & Diu,0,0,72,113989,0.628429059,0.371570941,0.714393494,0.790490549,0.585692362,0.516970936,0.714660636,0.182623067,0.015817316,0.003438928,0.483029064,0.686197791,0.710134366,0.313802209,0.723707017,3202
Kalahandi,Orissa,0,0,7920,1335494,0.499834518,0.500165482,0.384414307,0.523534664,0.245386007,0.464959034,0.571429427,0.358559093,0.114410847,0.094749958,0.535040966,0.924957357,0.363272146,0.075042643,0.645007434,2014
Khordha,Orissa,0,0,2813,1877395,0.525667747,0.474332253,0.698237185,0.772417483,0.616028586,0.306309008,0.503156393,0.088157447,0.036410558,0.027147191,0.693690992,0.570838316,0.64353931,0.429161684,0.770992149,2018
Jagatsinghapur,Orissa,0,0,1668,1057629,0.509517988,0.490482012,0.697643503,0.779248109,0.61287176,0.311993147,0.501685901,0.114938274,0.07589807,0.043854698,0.688006853,0.901242307,0.694627458,0.098757693,0.725167307,2011
Dadra & Nagar Haveli,Dadra & Nagar Haveli,0,0,491,220490,0.551798267,0.448201733,0.471241326,0.593008729,0.321328827,0.517583564,0.623304785,0.387426131,0.146432945,0.031498027,0.482416436,0.771132478,0.399330695,0.228867522,0.713532687,3101
Ganjam,Orissa,0,0,8206,3160635,0.5005279,0.4994721,0.516263979,0.635647218,0.396628383,0.413186591,0.516970441,0.309183359,0.082600174,0.054309023,0.586813409,0.823972398,0.476282084,0.176027602,0.703416319,2010
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Puri,Orissa,0,0,3479,1502682,0.508017664,0.491982336,0.681796282,0.76812477,0.592654063,0.299823915,0.515927004,0.076677312,0.095535849,0.04896179,0.700176085,0.864224101,0.674677012,0.135775899,0.727110985,2025
Bastar,Chhattisgarh,0,0,14974,1306673,0.497294273,0.502705727,0.361054372,0.462969432,0.260236393,0.526080358,0.572986191,0.47967945,0.197364605,0.042044949,0.473919642,0.900494615,0.323243406,0.099505385,0.703232555,501
Nabarangapur,Orissa,0,0,5291,1025766,0.502221754,0.497778246,0.27739075,0.384915813,0.168905845,0.494649852,0.564333161,0.424344502,0.12400879,0.072681294,0.505350148,0.942218791,0.255416474,0.057781209,0.635717901,2022
Hingoli,Maharashtra,0,0,4524,987160,0.511946392,0.488053608,0.550375826,0.668638807,0.426323251,0.465960938,0.513430674,0.41616731,0.196208315,0.148731715,0.534039062,0.84396653,0.532877222,0.15603347,0.645023697,1512
Ahmadnagar,Maharashtra,0,0,17048,4040642,0.515525256,0.484474744,0.643114881,0.728271916,0.55250004,0.459591817,0.525886763,0.389047956,0.185322035,0.088828706,0.540408183,0.801096707,0.620115263,0.198903293,0.735747427,1501
Jalna,Maharashtra,0,0,7718,1612980,0.512655458,0.487344542,0.539621694,0.659968582,0.413024424,0.444456844,0.502038329,0.383884785,0.181042542,0.111183028,0.555543156,0.809132785,0.513144819,0.190867215,0.651863642,1514
Rayagada,Orissa,0,0,7073,831109,0.493066493,0.506933507,0.298190731,0.395471361,0.203571183,0.480302824,0.549954611,0.412556341,0.114765933,0.091959057,0.519697176,0.861140957,0.244332138,0.138859043,0.632197354,2027
Nanded,Maharashtra,0,0,10528,2876259,0.515029418,0.484970582,0.56520814,0.669983218,0.453939025,0.417916815,0.48733797,0.344192885,0.118072121,0.121642731,0.582083185,0.760430476,0.536579043,0.239569524,0.656081293,1519
Adilabad,Andhra Pradesh,313655,6042030,16128,2488003,0.502796018,0.497203982,0.447020763,0.550036052,0.342846865,0.451465694,0.527980955,0.374089867,0.130248637,0.083260752,0.548534306,0.734720175,0.389403967,0.265279825,0.606596497,19
Parbhani,Maharashtra,0,0,6517,1527715,0.510691458,0.489308542,0.551500771,0.66229167,0.43586828,0.422036833,0.492706273,0.348279119,0.139664139,0.129892028,0.577963167,0.682410659,0.510451987,0.317589341,0.639703124,1523
Gajapati,Orissa,0,0,4325,518837,0.492299123,0.507700877,0.338931109,0.446020914,0.23509001,0.531060815,0.565931807,0.497247679,0.147628253,0.106200984,0.468939185,0.898064325,0.306153678,0.101935675,0.627703827,2026
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Bid,Maharashtra,0,0,10693,2161250,0.516532562,0.483467438,0.574405552,0.679019954,0.462636401,0.44306952,0.490806696,0.392067521,0.19627299,0.098632736,0.55693048,0.820904569,0.550838134,0.179095431,0.682429535,1506
Dantewada,Chhattisgarh,0,0,17634,719487,0.496086795,0.503913205,0.245930781,0.323947687,0.169125577,0.528493218,0.572577663,0.485093461,0.32083693,0.022119927,0.471506782,0.927709604,0.212168246,0.072290396,0.679208644,503
Pune,Maharashtra,0,0,15643,7232555,0.52113368,0.47886632,0.69675101,0.764039056,0.623523753,0.408497689,0.534885788,0.270953885,0.098103229,0.038400261,0.591502311,0.419176626,0.619061535,0.580823374,0.752819022,1524
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Gajapati,Orissa,0,0,4325,518837,0.492299123,0.507700877,0.338931109,0.446020914,0.23509001,0.531060815,0.565931807,0.497247679,0.147628253,0.106200984,0.468939185,0.898064325,0.306153678,0.101935675,0.627703827,2026
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Thane,Maharashtra,0,0,9558,8131849,0.53834583,0.46165417,0.693052589,0.752727602,0.623464147,0.391052638,0.558124305,0.196226421,0.036108516,0.021646983,0.608947362,0.27415364,0.536924682,0.72584636,0.752022415,1532
Mumbai Suburban,Maharashtra,0,0,446,8640419,0.548783572,0.451216428,0.765849897,0.812653636,0.708925721,0.364856033,0.559530086,0.128087344,0.000307624,0.000258552,0.635143967,0,0,1,0.765849897,1511
Gajapati,Orissa,0,0,4325,518837,0.492299123,0.507700877,0.338931109,0.446020914,0.23509001,0.531060815,0.565931807,0.497247679,0.147628253,0.106200984,0.468939185,0.898064325,0.306153678,0.101935675,0.627703827,2026
Gajapati,Orissa,0,0,4325,518837,0.492299123,0.507700877,0.338931109,0.446020914,0.23509001,0.531060815,0.565931807,0.497247679,0.147628253,0.106200984,0.468939185,0.898064325,0.306153678,0.101935675,0.627703827,2026
Koraput,Orissa,0,0,8807,1180637,0.500359552,0.499640448,0.296487405,0.39112609,0.201712511,0.483158668,0.562027819,0.404176005,0.125845624,0.067738856,0.516841332,0.83191362,0.224233039,0.16808638,0.654097526,2019
Vizianagaram,Andhra Pradesh,0,0,6539,2249254,0.497738806,0.502261194,0.443472369,0.540433981,0.347383805,0.522023747,0.598422032,0.446313356,0.134481032,0.129020111,0.477976253,0.816652543,0.398344674,0.183347457,0.644476776,2
Srikakulam,Andhra Pradesh,0,0,5837,2537593,0.496541408,0.503458592,0.479848029,0.580766972,0.380315645,0.473604711,0.564383899,0.384072769,0.092046676,0.12537905,0.526395289,0.89018767,0.458159911,0.10981233,0.655661579,1
